sent_id,situation,emotion,age_group,sex,text
E10302,금전,당황,청년,F,친구 결혼식이 세 개나 겹쳤어. 괜히 예민해지는 것 같아.
E10303,가족,상처,중년,M,아빠랑 또 말다툼했어. 아무것도 손에 안 잡혀.
E10304,대인관계,상처,중년,F,친한 친구가 내 뒷담화를 했대. 내가 그렇게 하찮은 사람인가 싶어.
E10305,가족,기쁨,중년,F,아이가 학교에서 상을 받아 왔어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E10306,대인관계,상처,중년,F,친한 친구가 내 뒷담화를 했대. 내가 그렇게 하찮은 사람인가 싶어.
E10307,대인관계,슬픔,중년,M,친구가 돈을 빌려 가고 연락이 없어. 아무것도 하기 싫고 자꾸 가라앉아.
E10308,대인관계,슬픔,청년,F,이웃이 층간소음으로 찾아왔어. 며칠째 마음이 안 좋아.
E10309,금전,슬픔,청년,M,친구 결혼식이 세 개나 겹쳤어. 하루 종일 그 생각만 나.
E10310,금전,당황,청년,F,친구 결혼식이 세 개나 겹쳤어. 그 자리에서 아무 말도 못 했어.
E10311,금전,불안,청년,M,주식이 반토막 났어. 심장이 계속 두근거려.
E10312,가족,분노,청년,M,시어머니가 갑자기 집에 오신대. 왜 나한테만 이러는 건지 억울해.
E10313,건강,분노,노년,F,건강검진 결과가 안 좋게 나왔어. 짜증이 나서 아무것도 손에 안 잡혀.
E10314,직장,불안,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 걱정돼서 밥도 잘 안 넘어가.
E10315,대인관계,상처,청년,F,친구가 돈을 빌려 가고 연락이 없어. 이런 내가 좀 낯설어.
E10316,직장,상처,중년,M,야근이 삼 주째 이어지고 있어. 이런 내가 좀 낯설어.
E10317,금전,당황,청년,F,친구 결혼식이 세 개나 겹쳤어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E10318,가족,당황,노년,F,부모님이 자꾸 결혼 얘기를 하셔. 어떻게 반응해야 할지 모르겠더라.
E10319,가족,기쁨,청년,F,동생이 취직했어. 그동안 고생한 보람이 있네.
E10320,금전,분노,노년,F,친구 결혼식이 세 개나 겹쳤어요. 왜 나한테만 이러는 건지 억울해요.
E10321,학업,당황,중년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 어떻게 반응해야 할지 모르겠더라.
E10322,직장,불안,청년,F,동기가 먼저 승진했어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E10323,건강,불안,청년,M,건강검진 결과가 안 좋게 나왔어. 그냥 좀 지쳐.
E10324,연애,상처,중년,F,여자친구가 갑자기 연락을 끊었어. 아무렇지 않은 척하는 게 제일 힘들어.
E10325,연애,분노,청년,M,여자친구가 갑자기 연락을 끊었어. 당장 따지고 싶은데 참느라 힘들어.
E10326,학업,분노,중년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 당장 따지고 싶은데 참느라 힘들어.
E10327,직장,분노,중년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 왜 나한테만 이러는 건지 억울해.
E10328,금전,분노,청년,M,주식이 반토막 났어. 생각할수록 열받아.
E10329,대인관계,슬픔,청년,M,모임에서 나만 빼고 약속을 잡았더라. 속이 좀 시끄러워.
E10330,가족,분노,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 당장 따지고 싶은데 참느라 힘들어.
E10331,학업,상처,노년,F,밤새 공부했는데 문제가 다 처음 보는 거였어요. 나를 그렇게밖에 안 봤다는 게 서운해요.
E10332,가족,상처,중년,F,부모님이 자꾸 결혼 얘기를 하셔. 그 말이 계속 마음에 남아.
E10333,직장,불안,청년,F,동기가 먼저 승진했어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E10334,직장,당황,청년,M,출근길에 지하철에서 쓰러질 뻔했어. 갑자기 이런 일이 생길 줄 몰랐어.
E10335,대인관계,상처,청년,M,친구가 돈을 빌려 가고 연락이 없어. 나를 그렇게밖에 안 봤다는 게 서운해.
E10336,가족,기쁨,청년,M,동생이 취직했어. 진짜 오랜만에 기분이 날아갈 것 같아.
E10337,금전,기쁨,청년,F,보너스가 들어왔어. 아무것도 손에 안 잡혀.
E10338,가족,분노,청년,M,시어머니가 갑자기 집에 오신대. 이게 말이 되냐고.
E10339,가족,불안,중년,M,아빠랑 또 말다툼했어. 이런 내가 좀 낯설어.
E10340,가족,분노,중년,F,엄마가 병원에 입원하셨어. 진짜 화가 나서 참을 수가 없어.
E10341,직장,불안,중년,F,상사한테 보고서 때문에 한 소리 들었어. 자꾸 최악의 상황만 상상하게 돼.
E10342,대인관계,당황,중년,F,모임에서 나만 빼고 약속을 잡았더라. 갑자기 이런 일이 생길 줄 몰랐어.
E10343,금전,불안,중년,F,전세 만기가 다가오는데 돈이 부족해. 자꾸 최악의 상황만 상상하게 돼.
E10344,건강,상처,중년,F,병원에서 재검사하래. 기분이 계속 가라앉아.
E10345,대인관계,당황,청년,F,친구가 돈을 빌려 가고 연락이 없어. 그냥 마음이 복잡해.
E10346,직장,불안,중년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 심장이 계속 두근거려.
E10347,금전,상처,중년,M,카드값이 월급보다 많이 나왔어. 하루 종일 그 생각만 나.
E10348,연애,당황,청년,M,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 어떻게 반응해야 할지 모르겠더라.
E10349,직장,불안,청년,M,오늘 회의에서 발표를 망쳤어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E10350,건강,불안,노년,M,허리가 아파서 오래 못 앉아 있어요. 앞으로 어떻게 될지 몰라서 계속 불안해요.
E10351,가족,불안,중년,M,부모님이 자꾸 결혼 얘기를 하셔. 잘못될까 봐 밤에 잠이 안 와.
E10352,학업,슬픔,중년,F,같은 조 애들이 아무것도 안 해. 속이 좀 시끄러워.
E10353,금전,불안,중년,M,주식이 반토막 났어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E10354,학업,기쁨,청년,F,교수님이 내 발표를 칭찬해 주셨어. 이런 내가 좀 낯설어.
E10355,직장,분노,중년,M,오늘 회의에서 발표를 망쳤어. 이런 내가 좀 낯설어.
E10356,대인관계,상처,중년,F,이웃이 층간소음으로 찾아왔어. 뭐라고 말해야 할지 모르겠어.
E10357,가족,상처,청년,M,아빠랑 또 말다툼했어. 아무것도 손에 안 잡혀.
E10358,금전,기쁨,노년,F,적금이 드디어 만기 됐어. 괜히 예민해지는 것 같아.
E10359,대인관계,분노,노년,F,이웃이 층간소음으로 찾아왔어. 이게 말이 되냐고.
E10360,금전,기쁨,청년,F,적금이 드디어 만기 됐어. 누구한테라도 자랑하고 싶어.
E10361,학업,당황,중년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 너무 갑작스러워서 아직도 얼떨떨해.
E10362,직장,분노,청년,F,출근길에 지하철에서 쓰러질 뻔했어. 생각할수록 열받아.
E10363,직장,슬픔,청년,F,회사에서 갑자기 부서 이동하래. 아무것도 손에 안 잡혀.
E10364,연애,슬픔,청년,M,애인이 내 생일을 잊었어. 이런 내가 좀 낯설어.
E10365,대인관계,분노,노년,F,이웃이 층간소음으로 찾아왔어. 진짜 화가 나서 참을 수가 없어.
E10366,직장,슬픔,청년,F,오늘 회의에서 발표를 망쳤어. 혼자 있으면 자꾸 울게 돼.
E10367,건강,슬픔,노년,F,건강검진 결과가 안 좋게 나왔어요. 기분이 계속 가라앉아.
E10368,금전,분노,노년,F,카드값이 월급보다 많이 나왔어요. 이게 말이 되냐고.
E10369,직장,상처,중년,F,상사한테 보고서 때문에 한 소리 들었어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E10370,대인관계,기쁨,청년,M,새로 간 모임에서 사람들이 잘 챙겨줬어. 오늘은 뭘 해도 다 잘될 것 같아.
E10371,직장,분노,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 그냥 좀 지쳐.
E10372,학업,슬픔,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 하루 종일 그 생각만 나.
E10373,직장,슬픔,중년,F,출근길에 지하철에서 쓰러질 뻔했어. 그냥 하루 종일 눈물만 나.
E10374,건강,슬픔,청년,F,요즘 잠을 통 못 자. 뭘 해도 마음이 텅 빈 것 같아.
E10375,직장,당황,청년,M,이번 달도 야근 수당이 안 들어왔어. 기분이 계속 가라앉아.
E10376,학업,슬픔,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 그냥 하루 종일 눈물만 나.
E10377,직장,상처,중년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 별일 아닌 척했는데 사실 많이 서운했어.
E10378,학업,불안,청년,F,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 뭐라고 말해야 할지 모르겠어.
E10379,직장,불안,청년,M,동기가 먼저 승진했어. 아무것도 손에 안 잡혀.
E10380,학업,기쁨,중년,M,교수님이 내 발표를 칭찬해 주셨어. 진짜 오랜만에 기분이 날아갈 것 같아.
E10381,금전,불안,중년,M,카드값이 월급보다 많이 나왔어. 걱정돼서 밥도 잘 안 넘어가.
E10382,가족,기쁨,청년,M,동생이 취직했어. 이런 내가 좀 낯설어.
E10383,건강,상처,중년,M,허리가 아파서 오래 못 앉아 있어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E10384,대인관계,상처,청년,F,이웃이 층간소음으로 찾아왔어. 별일 아닌 척했는데 사실 많이 서운했어.
E10385,학업,분노,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 이게 말이 되냐고.
E10386,직장,불안,청년,M,야근이 삼 주째 이어지고 있어. 며칠째 마음이 안 좋아.
E10387,가족,상처,청년,M,엄마가 병원에 입원하셨어. 그냥 좀 지쳐.
E10388,학업,슬픔,청년,M,같은 조 애들이 아무것도 안 해. 이런 내가 좀 낯설어.
E10389,연애,당황,청년,F,애인이 내 생일을 잊었어. 그 자리에서 아무 말도 못 했어.
E10390,학업,당황,청년,M,같은 조 애들이 아무것도 안 해. 기분이 계속 가라앉아.
E10391,대인관계,기쁨,중년,M,오랜만에 옛 친구한테 연락이 왔어. 그냥 마음이 복잡해.
E10392,건강,불안,청년,F,요즘 잠을 통 못 자. 아무것도 손에 안 잡혀.
E10393,직장,슬픔,중년,F,출근길에 지하철에서 쓰러질 뻔했어. 그냥 마음이 복잡해.
E10394,건강,당황,청년,M,요즘 잠을 통 못 자. 어떻게 반응해야 할지 모르겠더라.
E10395,가족,상처,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 믿었던 사람한테 이런 일 당하니까 더 아파.
E10396,대인관계,상처,청년,F,친구가 돈을 빌려 가고 연락이 없어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E10397,대인관계,분노,청년,F,친구가 돈을 빌려 가고 연락이 없어. 짜증이 나서 아무것도 손에 안 잡혀.
E10398,직장,슬픔,중년,F,상사한테 보고서 때문에 한 소리 들었어. 혼자 있고 싶다가도 외로워.
E10399,학업,슬픔,노년,M,논문 심사가 다음 주야. 아무것도 하기 싫고 자꾸 가라앉아.
E10400,건강,불안,중년,M,허리가 아파서 오래 못 앉아 있어. 뭐라고 말해야 할지 모르겠어.
E10401,연애,상처,중년,M,헤어진 지 한 달 됐는데 아직 생각나. 별일 아닌 척했는데 사실 많이 서운했어.
E10402,직장,분노,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 당장 따지고 싶은데 참느라 힘들어.
E10403,연애,기쁨,중년,F,소개팅에서 만난 사람이 또 연락 왔어. 아무것도 손에 안 잡혀.
E10404,금전,당황,청년,F,친구 결혼식이 세 개나 겹쳤어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E10405,직장,불안,청년,M,야근이 삼 주째 이어지고 있어. 심장이 계속 두근거려.
E10406,학업,불안,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 걱정돼서 밥도 잘 안 넘어가.
E10407,가족,불안,중년,M,아빠랑 또 말다툼했어. 괜히 예민해지는 것 같아.
E10408,건강,불안,중년,M,두통이 며칠째 안 가. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E10409,학업,당황,청년,M,시험 성적이 생각보다 안 나왔어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E10410,직장,슬픔,중년,F,상사한테 보고서 때문에 한 소리 들었어. 그냥 마음이 복잡해.
E10411,가족,상처,중년,M,아빠랑 또 말다툼했어. 아무렇지 않은 척하는 게 제일 힘들어.
E10412,학업,불안,중년,M,시험 성적이 생각보다 안 나왔어. 잘못될까 봐 밤에 잠이 안 와.
E10413,직장,분노,중년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 잠도 잘 안 오고 계속 뒤척여.
E10414,직장,당황,청년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 어떻게 반응해야 할지 모르겠더라.
E10415,연애,상처,청년,F,여자친구가 갑자기 연락을 끊었어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E10416,건강,당황,노년,M,두통이 며칠째 안 가. 너무 갑작스러워서 아직도 얼떨떨해.
E10417,금전,기쁨,청년,F,보너스가 들어왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E10418,대인관계,불안,중년,M,모임에서 나만 빼고 약속을 잡았더라. 걱정돼서 밥도 잘 안 넘어가.
E10419,건강,불안,중년,F,병원에서 재검사하래. 잘못될까 봐 밤에 잠이 안 와.
E10420,가족,슬픔,중년,F,부모님이 자꾸 결혼 얘기를 하셔. 잠도 잘 안 오고 계속 뒤척여.
E10421,직장,분노,중년,M,오늘 회의에서 발표를 망쳤어. 아무것도 손에 안 잡혀.
E10422,학업,슬픔,청년,F,논문 심사가 다음 주야. 그냥 마음이 복잡해.
E10423,직장,당황,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 갑자기 이런 일이 생길 줄 몰랐어.
E10424,학업,불안,중년,F,같은 조 애들이 아무것도 안 해. 잘못될까 봐 밤에 잠이 안 와.
E10425,직장,불안,노년,M,회사에서 갑자기 부서 이동하래. 걱정돼서 밥도 잘 안 넘어가.
E10426,대인관계,슬픔,중년,F,모임에서 나만 빼고 약속을 잡았더라. 그냥 좀 지쳐.
E10427,가족,상처,청년,M,명절에 친척들이 취업 얘기만 물어봤어. 내가 그렇게 하찮은 사람인가 싶어.
E10428,학업,기쁨,청년,F,장학금 결과가 나왔어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E10429,학업,당황,중년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 그 자리에서 아무 말도 못 했어.
E10430,직장,기쁨,노년,M,동료가 내 실수를 다 덮어줬어요. 그동안 고생한 보람이 있네.
E10431,건강,당황,청년,F,허리가 아파서 오래 못 앉아 있어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E10432,학업,당황,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 뭐라고 말해야 할지 모르겠어.
E10433,대인관계,불안,중년,M,모임에서 나만 빼고 약속을 잡았더라. 잠도 잘 안 오고 계속 뒤척여.
E10434,건강,불안,청년,F,병원에서 재검사하래. 그냥 마음이 복잡해.
E10435,연애,슬픔,노년,F,애인이 내 생일을 잊었어요. 며칠째 마음이 안 좋아.
E10436,학업,슬픔,노년,F,같은 조 애들이 아무것도 안 해요. 며칠째 마음이 안 좋아.
E10437,금전,불안,청년,F,주식이 반토막 났어. 아무것도 손에 안 잡혀.
E10438,가족,분노,청년,F,엄마가 병원에 입원하셨어. 괜히 예민해지는 것 같아.
E10439,직장,당황,청년,F,오늘 회의에서 발표를 망쳤어. 기분이 계속 가라앉아.
E10440,연애,슬픔,청년,F,헤어진 지 한 달 됐는데 아직 생각나. 아무것도 하기 싫고 자꾸 가라앉아.
E10441,학업,당황,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E10442,학업,슬픔,중년,F,같은 조 애들이 아무것도 안 해. 뭘 해도 마음이 텅 빈 것 같아.
